msa,area_name,state,size_rank,year,income,hvi,mortgage_rate,affordability,cluster
"Boston, MA",Boston,MA,10,2022,104299.0,629981.1471357152,5.3275,6.0401456115179935,2
"Boston, MA",Boston,MA,10,2023,110697.0,650356.555810086,6.795375,5.875105520565923,2
"Boston, MA",Boston,MA,10,2024,117825.0,697032.9786696073,6.7236666666666665,5.915832621851112,2
"Boulder, CO",Boulder,CO,156,2010,61859.0,306195.6846212643,4.6905833333333335,4.949897098583299,0
"Boulder, CO",Boulder,CO,156,2011,68637.0,301284.47767919686,4.4558333333333335,4.389534473814369,0
"Boulder, CO",Boulder,CO,156,2012,66989.0,310019.2388151667,3.655916666666666,4.627912624687138,0
"Boulder, CO",Boulder,CO,156,2013,71604.0,337080.7833304662,3.9819166666666654,4.707569176728482,0
"Boulder, CO",Boulder,CO,156,2014,71540.0,365340.2804459368,4.172833333333333,5.10679732242014,0
"Boulder, CO",Boulder,CO,156,2015,72009.0,405807.8939689274,3.849,5.635516310029682,0
"Boulder, CO",Boulder,CO,156,2016,74615.0,462176.8332546607,3.6477083333333336,6.194154436167804,0
"Boulder, CO",Boulder,CO,156,2017,80834.0,501227.42292817327,3.991,6.200700484055884,0
"Boulder, CO",Boulder,CO,156,2018,83755.0,522702.6688984274,4.539041666666667,6.2408533090374,0
"Boulder, CO",Boulder,CO,156,2019,88535.0,540145.4567502615,3.93375,6.100925698879104,0
"Boulder, CO",Boulder,CO,156,2021,90168.0,644676.0431608242,2.9557083333333334,7.149721000364034,0
"Boulder, CO",Boulder,CO,156,2022,96079.0,748091.6280896482,5.3275,7.786213720892684,2
"Boulder, CO",Boulder,CO,156,2023,95363.0,731252.9660726571,6.795375,7.668099431358673,2
"Boulder, CO",Boulder,CO,156,2024,102697.0,733526.8510377868,6.7236666666666665,7.142631732550968,2
"Bowling Green, KY",Bowling Green,KY,248,2010,39092.0,124571.82143632682,4.6905833333333335,3.186632084219964,1
"Bowling Green, KY",Bowling Green,KY,248,2011,38783.0,121588.91199571796,4.4558333333333335,3.1351084752525065,1
"Bowling Green, KY",Bowling Green,KY,248,2012,41140.0,122363.0999153758,3.655916666666666,2.974309672225955,1
"Bowling Green, KY",Bowling Green,KY,248,2013,46586.0,123938.68157134009,3.9819166666666654,2.6604276300034364,1
"Bowling Green, KY",Bowling Green,KY,248,2014,47277.0,126575.3307594274,4.172833333333333,2.67731308584359,1
"Bowling Green, KY",Bowling Green,KY,248,2015,43437.0,132812.8218987479,3.849,3.057596562809308,1
"Bowling Green, KY",Bowling Green,KY,248,2016,45649.0,141633.11383733808,3.6477083333333336,3.102655344856143,1
"Bowling Green, KY",Bowling Green,KY,248,2017,46478.0,150824.8973544697,3.991,3.245081487036225,1
"Bowling Green, KY",Bowling Green,KY,248,2018,51365.0,160165.2832319054,4.539041666666667,3.118179367894586,1
"Bowling Green, KY",Bowling Green,KY,248,2019,51198.0,167566.09663097866,3.93375,3.2729031726039817,1
"Bowling Green, KY",Bowling Green,KY,248,2021,57057.0,203339.3247738352,2.9557083333333334,3.563792782197368,1
"Bowling Green, KY",Bowling Green,KY,248,2022,59629.0,230979.0931172704,5.3275,3.8736033325608408,1
"Bowling Green, KY",Bowling Green,KY,248,2023,60620.0,245008.06086398696,6.795375,4.041703412470916,2
"Bowling Green, KY",Bowling Green,KY,248,2024,65869.0,254112.39510612737,6.7236666666666665,3.857845042525731,2
"Bozeman, MT",Bozeman,MT,356,2010,49506.0,244422.6057237977,4.6905833333333335,4.937231966303028,1
"Bozeman, MT",Bozeman,MT,356,2011,50302.0,236901.4277931458,4.4558333333333335,4.709582676496875,1
"Bozeman, MT",Bozeman,MT,356,2012,52274.0,245434.93671831183,3.655916666666666,4.6951627332576775,1
"Bozeman, MT",Bozeman,MT,356,2013,58809.0,265873.37442923075,3.9819166666666654,4.520964043415646,0
"Bozeman, MT",Bozeman,MT,356,2014,50238.0,283737.3761399547,4.172833333333333,5.647863691626951,1
"Bozeman, MT",Bozeman,MT,356,2015,57535.0,307691.5701472581,3.849,5.347902496693458,0
"Bozeman, MT",Bozeman,MT,356,2016,61211.0,340054.7346713452,3.6477083333333336,5.555451384086933,0
"Bozeman, MT",Bozeman,MT,356,2017,60901.0,374079.37554222456,3.991,6.142417621093653,0
"Bozeman, MT",Bozeman,MT,356,2018,68266.0,411271.174061625,4.539041666666667,6.024538922181247,0
"Bozeman, MT",Bozeman,MT,356,2019,75418.0,435125.66029438056,3.93375,5.769520012389357,0
"Bozeman, MT",Bozeman,MT,356,2021,80763.0,592223.8025913266,2.9557083333333334,7.332860376550236,0
"Bozeman, MT",Bozeman,MT,356,2022,83064.0,683855.1072460028,5.3275,8.232869922541688,2
"Bozeman, MT",Bozeman,MT,356,2023,91158.0,669060.630132221,6.795375,7.3395711855484,2
"Bozeman, MT",Bozeman,MT,356,2024,103918.0,705785.6055979381,6.7236666666666665,6.791755091494621,2
"Brainerd, MN",Brainerd,MN,408,2010,44028.0,154816.06030374175,4.6905833333333335,3.516309173792626,1
"Brainerd, MN",Brainerd,MN,408,2011,45199.0,149419.88285231314,4.4558333333333335,3.3058227582980404,1
"Brainerd, MN",Brainerd,MN,408,2012,46294.0,153848.73170832146,3.655916666666666,3.32329744045279,1
"Brainerd, MN",Brainerd,MN,408,2013,49897.0,164569.46933893618,3.9819166666666654,3.298183645087604,1
"Brainerd, MN",Brainerd,MN,408,2014,48463.0,172283.32249652027,4.172833333333333,3.55494547379486,1
"Brainerd, MN",Brainerd,MN,408,2015,50042.0,183482.8598487852,3.849,3.666577272067168,1
"Brainerd, MN",Brainerd,MN,408,2016,51162.0,191759.9691395169,3.6477083333333336,3.748093685538425,1
"Brainerd, MN",Brainerd,MN,408,2017,53543.0,196944.9922937384,3.991,3.678258451968295,1
"Brainerd, MN",Brainerd,MN,408,2018,51177.0,204829.6291330073,4.539041666666667,4.0023766366337865,1
"Brainerd, MN",Brainerd,MN,408,2019,58222.0,215069.45547281863,3.93375,3.693955128178672,1
"Brainerd, MN",Brainerd,MN,408,2021,62235.0,268496.0878928842,2.9557083333333334,4.3142297403853815,0
"Brainerd, MN",Brainerd,MN,408,2022,66887.0,310570.83669898525,5.3275,4.643216719227731,2
"Brainerd, MN",Brainerd,MN,408,2023,70191.0,324032.7170866414,6.795375,4.616442522355308,2
"Brainerd, MN",Brainerd,MN,408,2024,74050.0,333441.88506008475,6.7236666666666665,4.502928900203711,2
"Bremerton, WA",Bremerton,WA,181,2010,56303.0,272809.5666208624,4.6905833333333335,4.845382424042456,1
"Bremerton, WA",Bremerton,WA,181,2011,60314.0,256199.2333943217,4.4558333333333335,4.247757293403218,0
"Bremerton, WA",Bremerton,WA,181,2012,59073.0,240441.46122558112,3.655916666666666,4.070242940524117,0
"Bremerton, WA",Bremerton,WA,181,2013,62672.0,247177.32294122456,3.9819166666666654,3.943983324949332,0
"Bremerton, WA",Bremerton,WA,181,2014,61794.0,256508.40733698613,4.172833333333333,4.15102449003117,0
"Bremerton, WA",Bremerton,WA,181,2015,66090.0,273185.3607901168,3.849,4.133535493873761,0
"Bremerton, WA",Bremerton,WA,181,2016,69171.0,304791.8504112177,3.6477083333333336,4.406353101895559,0
"Bremerton, WA",Bremerton,WA,181,2017,73026.0,339503.9838127516,3.991,4.649083666266146,0
"Bremerton, WA",Bremerton,WA,181,2018,76945.0,366160.20575181,4.539041666666667,4.758726437738774,0
"Bremerton, WA",Bremerton,WA,181,2019,79624.0,389539.7814940014,3.93375,4.892240800437071,0
"Bremerton, WA",Bremerton,WA,181,2021,87314.0,513960.24520264566,2.9557083333333334,5.886344059402223,0
"Bremerton, WA",Bremerton,WA,181,2022,94775.0,570227.3666607201,5.3275,6.016643277876234,2
"Bremerton, WA",Bremerton,WA,181,2023,99609.0,548171.3199771288,6.795375,5.503230832325681,2
"Bremerton, WA",Bremerton,WA,181,2024,109052.0,559396.5373505153,6.7236666666666665,5.129631160827085,2
"Bridgeport, CT",Bridgeport,CT,60,2010,74831.0,402427.224115572,4.6905833333333335,5.377814329830845,0
"Bridgeport, CT",Bridgeport,CT,60,2011,77289.0,379368.0035790905,4.4558333333333335,4.90843462302644,0
"Bridgeport, CT",Bridgeport,CT,60,2012,79841.0,372540.0017557132,3.655916666666666,4.666023744137889,0
"Bridgeport, CT",Bridgeport,CT,60,2013,82084.0,382246.2456019986,3.9819166666666654,4.65676923154328,0
"Bridgeport, CT",Bridgeport,CT,60,2014,85925.0,396142.1358314564,4.172833333333333,4.610324536880493,0
"Bridgeport, CT",Bridgeport,CT,60,2015,86414.0,400960.2767141727,3.849,4.639992092880467,0
"Bridgeport, CT",Bridgeport,CT,60,2016,90123.0,405380.8986542107,3.6477083333333336,4.498084824675285,0
"Bridgeport, CT",Bridgeport,CT,60,2017,91198.0,412997.99491375446,3.991,4.528586097433655,0
"Bridgeport, CT",Bridgeport,CT,60,2018,91079.0,416653.9888209463,4.539041666666667,4.574643867641787,0
"Bridgeport, CT",Bridgeport,CT,60,2019,97053.0,414834.32345253177,3.93375,4.274307063692331,0
"Bridgeport, CT",Bridgeport,CT,60,2021,100810.0,489853.0527958759,2.9557083333333334,4.859171240907409,0
"Bridgeport, CT",Bridgeport,CT,60,2022,105968.0,543084.4893417158,5.3275,5.124985744203117,2
"Bridgeport, CT",Bridgeport,CT,60,2023,111058.0,574983.2219797801,6.795375,5.17732375857462,2
"Bridgeport, CT",Bridgeport,CT,60,2024,116402.0,626431.1843538475,6.7236666666666665,5.381618738113155,2
"Brownsville, TX",Brownsville,TX,130,2010,31736.0,125056.63234285536,4.6905833333333335,3.940529126003761,1
"Brownsville, TX",Brownsville,TX,130,2011,32070.0,121055.55042416764,4.4558333333333335,3.774728731654744,1
"Brownsville, TX",Brownsville,TX,130,2012,30953.0,114894.68441354616,3.655916666666666,3.7119078736647872,1
"Brownsville, TX",Brownsville,TX,130,2013,34374.0,112856.41784080904,3.9819166666666654,3.283191302752343,1
"Brownsville, TX",Brownsville,TX,130,2014,32093.0,113267.92993566144,4.172833333333333,3.52936559173843,1
"Brownsville, TX",Brownsville,TX,130,2015,34074.0,118457.5293777543,3.849,3.4764785284308943,1
"Brownsville, TX",Brownsville,TX,130,2016,37061.0,120475.8720578926,3.6477083333333336,3.250745313345366,1
"Brownsville, TX",Brownsville,TX,130,2017,36975.0,124454.37126421236,3.991,3.365905916543945,1
"Brownsville, TX",Brownsville,TX,130,2018,38378.0,125660.29436041373,4.539041666666667,3.2742793882019314,1
"Brownsville, TX",Brownsville,TX,130,2019,41123.0,123389.36270694224,3.93375,3.0004951658911616,1
"Brownsville, TX",Brownsville,TX,130,2021,48115.0,155566.3286348134,2.9557083333333334,3.233218926214557,1
"Brownsville, TX",Brownsville,TX,130,2022,50649.0,180396.5103921524,5.3275,3.56169935027646,1
"Brownsville, TX",Brownsville,TX,130,2023,52210.0,193399.3900642773,6.795375,3.704259530057026,2
"Brownsville, TX",Brownsville,TX,130,2024,53267.0,198902.4203276001,6.7236666666666665,3.734064624018625,2
"Brunswick, GA",Brunswick,GA,360,2010,39066.0,166249.0404867441,4.6905833333333335,4.255594135226133,1
"Brunswick, GA",Brunswick,GA,360,2011,42753.0,152892.33231712852,4.4558333333333335,3.576177866281396,1
"Brunswick, GA",Brunswick,GA,360,2012,43346.0,148117.63964131198,3.655916666666666,3.417100531567203,1
"Brunswick, GA",Brunswick,GA,360,2013,39967.0,150747.63246303136,3.9819166666666654,3.771802548678444,1
"Brunswick, GA",Brunswick,GA,360,2014,46268.0,156637.9644939272,4.172833333333333,3.3854492196318664,1
"Brunswick, GA",Brunswick,GA,360,2015,44347.0,163583.0771361662,3.849,3.68870672505843,1
"Brunswick, GA",Brunswick,GA,360,2016,46014.0,170063.4091288954,3.6477083333333336,3.695905792343535,1
"Brunswick, GA",Brunswick,GA,360,2017,47047.0,176403.1553173183,3.991,3.749509114658072,1
"Brunswick, GA",Brunswick,GA,360,2018,50499.0,192353.3968507968,4.539041666666667,3.809053582264932,1
"Brunswick, GA",Brunswick,GA,360,2019,57381.0,204458.4320464664,3.93375,3.5631730371807118,1
"Brunswick, GA",Brunswick,GA,360,2021,54561.0,247363.9451987273,2.9557083333333334,4.533713553613888,1
"Brunswick, GA",Brunswick,GA,360,2022,59383.0,291698.05166167294,5.3275,4.912147443909418,2
"Brunswick, GA",Brunswick,GA,360,2023,69235.0,309413.9739787044,6.795375,4.4690398494793735,2
"Brunswick, GA",Brunswick,GA,360,2024,69871.0,322370.25588109286,6.7236666666666665,4.613791929142175,2
"Buffalo, NY",Buffalo,NY,50,2010,46420.0,123332.44470594631,4.6905833333333335,2.656881617965237,1
"Buffalo, NY",Buffalo,NY,50,2011,47081.0,122510.03195684256,4.4558333333333335,2.602111933834085,1
"Buffalo, NY",Buffalo,NY,50,2012,50269.0,122225.73031117716,3.655916666666666,2.431433494025685,1
"Buffalo, NY",Buffalo,NY,50,2013,50548.0,125807.5977770514,3.9819166666666654,2.488873897623079,1
"Buffalo, NY",Buffalo,NY,50,2014,50074.0,130503.90878550692,4.172833333333333,2.606220968676497,1
"Buffalo, NY",Buffalo,NY,50,2015,51772.0,134829.54182692972,3.849,2.604294634685346,1
"Buffalo, NY",Buffalo,NY,50,2016,53487.0,141445.70485363997,3.6477083333333336,2.6444875362918085,1
"Buffalo, NY",Buffalo,NY,50,2017,55448.0,150175.80132700232,3.991,2.708407901583508,1
"Buffalo, NY",Buffalo,NY,50,2018,56195.0,161319.08867759816,4.539041666666667,2.8707018182684965,1
"Buffalo, NY",Buffalo,NY,50,2019,60105.0,169467.94372082327,3.93375,2.8195315484705645,1
"Buffalo, NY",Buffalo,NY,50,2021,62794.0,208750.20680905573,2.9557083333333334,3.3243654936627025,0
"Buffalo, NY",Buffalo,NY,50,2022,68698.0,233130.00210413625,5.3275,3.393548605550908,2
"Buffalo, NY",Buffalo,NY,50,2023,69861.0,244618.96836805064,6.795375,3.501509688782735,2
"Buffalo, NY",Buffalo,NY,50,2024,72300.0,260936.9529104745,6.7236666666666665,3.609086485622054,2
"Burlington, VT",Burlington,VT,206,2010,54738.0,242561.4985314889,4.6905833333333335,4.4313182529776185,1
"Burlington, VT",Burlington,VT,206,2011,60771.0,245923.6765671227,4.4558333333333335,4.046727494481294,0
"Burlington, VT",Burlington,VT,206,2012,60889.0,247924.698924294,3.655916666666666,4.071748574032978,0
"Burlington, VT",Burlington,VT,206,2013,62022.0,257578.9893243896,3.9819166666666654,4.153026173364123,0
"Burlington, VT",Burlington,VT,206,2014,61947.0,265589.2245827022,4.172833333333333,4.287362173837348,0
"Burlington, VT",Burlington,VT,206,2015,66807.0,272626.78226703784,3.849,4.080811625533819,0
"Burlington, VT",Burlington,VT,206,2016,66367.0,277629.2918080411,3.6477083333333336,4.183243054651274,0
"Burlington, VT",Burlington,VT,206,2017,63160.0,290260.8838425219,3.991,4.595644139368617,0
"Burlington, VT",Burlington,VT,206,2018,71452.0,302647.8404445632,4.539041666666667,4.23568046303201,0
"Burlington, VT",Burlington,VT,206,2019,74909.0,311045.5634455548,3.93375,4.152312318220171,0
"Burlington, VT",Burlington,VT,206,2021,81852.0,373391.8155576612,2.9557083333333334,4.561792204926712,0
"Burlington, VT",Burlington,VT,206,2022,83707.0,419889.11458741175,5.3275,5.01617683810687,2
"Burlington, VT",Burlington,VT,206,2023,95497.0,445860.1756517843,6.795375,4.668839603880586,2
"Burlington, VT",Burlington,VT,206,2024,89615.0,462407.7443270332,6.7236666666666665,5.159936889215345,2
"Canton, OH",Canton,OH,137,2010,42365.0,103447.77791881912,4.6905833333333335,2.441821737727349,1
"Canton, OH",Canton,OH,137,2011,41770.0,96264.89900466516,4.4558333333333335,2.3046420637937555,1
"Canton, OH",Canton,OH,137,2012,45157.0,94602.19720275945,3.655916666666666,2.0949619594472493,1
"Canton, OH",Canton,OH,137,2013,45168.0,98397.46139556749,3.9819166666666654,2.178477271421526,1
"Canton, OH",Canton,OH,137,2014,47729.0,102045.6842029958,4.172833333333333,2.1380226739088566,1
"Canton, OH",Canton,OH,137,2015,49313.0,106255.9378478332,3.849,2.154724673977109,1
"Canton, OH",Canton,OH,137,2016,50811.0,112539.35492803717,3.6477083333333336,2.2148620363314477,1
"Canton, OH",Canton,OH,137,2017,51198.0,116902.32090394587,3.991,2.2833376480320693,1
"Canton, OH",Canton,OH,137,2018,51624.0,123647.86377820215,4.539041666666667,2.395162400786498,1
"Canton, OH",Canton,OH,137,2019,55706.0,130662.24147747888,3.93375,2.3455685469694267,1
"Canton, OH",Canton,OH,137,2021,58810.0,156315.4193086664,2.9557083333333334,2.6579734621436217,1
"Canton, OH",Canton,OH,137,2022,64546.0,170563.91080281037,5.3275,2.64251713201144,1
"Canton, OH",Canton,OH,137,2023,63774.0,178543.27065120914,6.795375,2.7996247789257245,2
"Canton, OH",Canton,OH,137,2024,69597.0,190738.6610222836,6.7236666666666665,2.740616133199471,2
"Cape Coral, FL",Cape Coral,FL,78,2010,43936.0,134441.53104029354,4.6905833333333335,3.059940163881408,1
"Cape Coral, FL",Cape Coral,FL,78,2011,45266.0,129675.18275800598,4.4558333333333335,2.864736949542835,1
"Cape Coral, FL",Cape Coral,FL,78,2012,46278.0,136565.9301118132,3.655916666666666,2.950990321790337,1
"Cape Coral, FL",Cape Coral,FL,78,2013,46383.0,155485.7180829173,3.9819166666666654,3.352213485175976,1
"Cape Coral, FL",Cape Coral,FL,78,2014,49055.0,173283.22459072777,4.172833333333333,3.532427369090364,1
"Cape Coral, FL",Cape Coral,FL,78,2015,50651.0,191901.41302709343,3.849,3.788699394426436,1
"Cape Coral, FL",Cape Coral,FL,78,2016,52909.0,213895.1651647785,3.6477083333333336,4.042699071325833,1
"Cape Coral, FL",Cape Coral,FL,78,2017,53928.0,224471.63749967705,3.991,4.162432085367102,1
"Cape Coral, FL",Cape Coral,FL,78,2018,56129.0,231267.8680180293,4.539041666666667,4.120291970603954,1
"Cape Coral, FL",Cape Coral,FL,78,2019,62240.0,235329.8586312052,3.93375,3.781006726079775,0
"Cape Coral, FL",Cape Coral,FL,78,2021,66256.0,292581.4448571193,2.9557083333333334,4.415923763238338,0
"Cape Coral, FL",Cape Coral,FL,78,2022,71072.0,386330.60278608097,5.3275,5.435763771753728,2
"Cape Coral, FL",Cape Coral,FL,78,2023,71547.0,397970.48068341456,6.795375,5.562364329509477,2
"Cape Coral, FL",Cape Coral,FL,78,2024,83602.0,387620.19050166063,6.7236666666666665,4.636494228626835,2
"Cape Girardeau, MO",Cape Girardeau,MO,405,2010,41288.0,132273.2416988841,4.6905833333333335,3.203672778988668,1
"Cape Girardeau, MO",Cape Girardeau,MO,405,2011,39409.0,129708.577431681,4.4558333333333335,3.2913440440427566,1
"Cape Girardeau, MO",Cape Girardeau,MO,405,2012,42686.0,124457.592478832,3.655916666666666,2.9156536681542424,1
"Cape Girardeau, MO",Cape Girardeau,MO,405,2013,41491.0,124616.3775210436,3.9819166666666654,3.00345562943876,1
"Cape Girardeau, MO",Cape Girardeau,MO,405,2014,44347.0,125489.02330358046,4.172833333333333,2.829707157272881,1
"Cape Girardeau, MO",Cape Girardeau,MO,405,2015,47824.0,132222.23821331668,3.849,2.764767443403243,1
"Cape Girardeau, MO",Cape Girardeau,MO,405,2016,49059.0,137411.23185727003,3.6477083333333336,2.8009382958737445,1
"Cape Girardeau, MO",Cape Girardeau,MO,405,2017,47927.0,142219.91085737533,3.991,2.967427772599481,1
"Cape Girardeau, MO",Cape Girardeau,MO,405,2018,48026.0,147276.33534033384,4.539041666666667,3.066595913470492,1
"Cape Girardeau, MO",Cape Girardeau,MO,405,2019,52624.0,150873.5616826346,3.93375,2.867010521485152,1
"Cape Girardeau, MO",Cape Girardeau,MO,405,2021,60726.0,178240.5344967176,2.9557083333333334,2.935160137284155,1
"Cape Girardeau, MO",Cape Girardeau,MO,405,2022,60315.0,200347.2297006848,5.3275,3.32168166626353,1
"Cape Girardeau, MO",Cape Girardeau,MO,405,2023,66427.0,203738.962181261,6.795375,3.0671106956698484,2
"Cape Girardeau, MO",Cape Girardeau,MO,405,2024,65809.0,209258.7083062856,6.7236666666666665,3.179788604997578,2
"Carson City, NV",Carson City,NV,551,2010,52414.0,166869.88549675487,4.6905833333333335,3.183689195572841,1
"Carson City, NV",Carson City,NV,551,2011,53707.0,148123.9456714728,4.4558333333333335,2.758000738664844,1
"Carson City, NV",Carson City,NV,551,2012,49779.0,146388.2154765613,3.655916666666666,2.9407624796914624,1
"Carson City, NV",Carson City,NV,551,2013,46616.0,165959.20499268384,3.9819166666666654,3.56013396672138,1
"Carson City, NV",Carson City,NV,551,2014,43850.0,187706.56052635025,4.172833333333333,4.28065132329191,1
"Carson City, NV",Carson City,NV,551,2015,42251.0,209672.6933492809,3.849,4.962549841406852,1
"Carson City, NV",Carson City,NV,551,2016,52196.0,244286.70409966583,3.6477083333333336,4.680180552143188,1
"Carson City, NV",Carson City,NV,551,2017,55700.0,272842.3052672287,3.991,4.8984255882805865,0
"Carson City, NV",Carson City,NV,551,2018,56160.0,302537.9745039282,4.539041666666667,5.387072195582768,0
"Carson City, NV",Carson City,NV,551,2019,57270.0,327621.81706925057,3.93375,5.720653345019217,0
"Carson City, NV",Carson City,NV,551,2021,65330.0,414987.1660768644,2.9557083333333334,6.352168468955524,0
"Carson City, NV",Carson City,NV,551,2022,59042.0,463874.03078866354,5.3275,7.856678818276202,2
"Carson City, NV",Carson City,NV,551,2023,73077.0,447329.23700552265,6.795375,6.121341010242931,2
"Carson City, NV",Carson City,NV,551,2024,62948.0,468374.0565188101,6.7236666666666665,7.4406503227872225,2
"Casper, WY",Casper,WY,454,2010,51735.0,173201.1968246072,4.6905833333333335,3.347853422723634,1
"Casper, WY",Casper,WY,454,2011,52603.0,171966.25016464415,4.4558333333333335,3.2691338928320466,1
"Casper, WY",Casper,WY,454,2012,54526.0,179148.82326492053,3.655916666666666,3.285566945400736,1
"Casper, WY",Casper,WY,454,2013,58635.0,191688.87765520823,3.9819166666666654,3.26918866982533,1
"Casper, WY",Casper,WY,454,2014,56392.0,200093.11129560697,4.172833333333333,3.5482534986453214,1
"Casper, WY",Casper,WY,454,2015,52886.0,213445.22844755524,3.849,4.03594956032892,1
"Casper, WY",Casper,WY,454,2016,59474.0,211903.0104678461,3.6477083333333336,3.5629520541387176,1
"Casper, WY",Casper,WY,454,2017,60546.0,201760.05115473643,3.991,3.3323431961605463,1
"Casper, WY",Casper,WY,454,2018,64833.0,200061.1653897013,4.539041666666667,3.085792195173774,0
"Casper, WY",Casper,WY,454,2019,65034.0,209649.59068647827,3.93375,3.2236920793197137,0
"Casper, WY",Casper,WY,454,2021,63605.0,241591.08192140065,2.9557083333333334,3.798303308252506,0
"Casper, WY",Casper,WY,454,2022,69627.0,263465.30074952386,5.3275,3.783953074949716,2
"Casper, WY",Casper,WY,454,2023,73203.0,277384.7728548874,6.795375,3.789254167928738,2
"Casper, WY",Casper,WY,454,2024,71381.0,291133.34176269657,6.7236666666666665,4.078583121036362,2
"Cedar Rapids, IA",Cedar Rapids,IA,179,2010,53755.0,142231.19570031358,4.6905833333333335,2.645915648782692,1
"Cedar Rapids, IA",Cedar Rapids,IA,179,2011,54731.0,138342.72890061178,4.4558333333333335,2.527685021297104,1
"Cedar Rapids, IA",Cedar Rapids,IA,179,2012,57222.0,138679.20130571452,3.655916666666666,2.4235294345831067,1
"Cedar Rapids, IA",Cedar Rapids,IA,179,2013,56397.0,140860.71451826394,3.9819166666666654,2.4976632536883865,1
"Cedar Rapids, IA",Cedar Rapids,IA,179,2014,61865.0,143273.78330570614,4.172833333333333,2.315910180323384,1
"Cedar Rapids, IA",Cedar Rapids,IA,179,2015,58015.0,147563.0264442635,3.849,2.5435323010301385,1
"Cedar Rapids, IA",Cedar Rapids,IA,179,2016,63385.0,149806.37244113747,3.6477083333333336,2.363435709412913,1
"Cedar Rapids, IA",Cedar Rapids,IA,179,2017,63697.0,153645.9582313949,3.991,2.412138063509976,1
"Cedar Rapids, IA",Cedar Rapids,IA,179,2018,62882.0,159687.20962315256,4.539041666666667,2.539474088342492,1
"Cedar Rapids, IA",Cedar Rapids,IA,179,2019,64088.0,167045.70143952305,3.93375,2.606505140424464,1
"Cedar Rapids, IA",Cedar Rapids,IA,179,2021,69923.0,188131.12854541533,2.9557083333333334,2.6905471525165585,0
"Cedar Rapids, IA",Cedar Rapids,IA,179,2022,73895.0,206588.1221694914,5.3275,2.7956982498070424,2
"Cedar Rapids, IA",Cedar Rapids,IA,179,2023,73569.0,215700.34757363985,6.795375,2.9319461671850897,2
"Cedar Rapids, IA",Cedar Rapids,IA,179,2024,75295.0,222899.519603744,6.7236666666666665,2.960349553140899,2
"Centralia, WA",Centralia,WA,447,2010,38643.0,165172.30931688115,4.6905833333333335,4.2743138295909,1
"Centralia, WA",Centralia,WA,447,2011,41931.0,152466.60400779566,4.4558333333333335,3.636130881872496,1
"Centralia, WA",Centralia,WA,447,2012,42927.0,148396.49666137752,3.655916666666666,3.456950093446491,1
"Centralia, WA",Centralia,WA,447,2013,40601.0,150975.94794430738,3.9819166666666654,3.718527818140129,1
"Centralia, WA",Centralia,WA,447,2014,43575.0,156748.99812140735,4.172833333333333,3.5972231353162902,1
"Centralia, WA",Centralia,WA,447,2015,48179.0,165446.12158495115,3.849,3.4339882850401864,1
"Centralia, WA",Centralia,WA,447,2016,45523.0,180531.24169819764,3.6477083333333336,3.965714950644677,1
"Centralia, WA",Centralia,WA,447,2017,49827.0,200029.0744927656,3.991,4.014471561457956,1
"Centralia, WA",Centralia,WA,447,2018,61058.0,225819.31099035344,4.539041666666667,3.698439368966449,1
"Centralia, WA",Centralia,WA,447,2019,58911.0,250430.1690811317,3.93375,4.250991649795992,0
"Centralia, WA",Centralia,WA,447,2021,65047.0,356426.441725001,2.9557083333333334,5.479521603225375,0
"Centralia, WA",Centralia,WA,447,2022,69067.0,406193.8324115685,5.3275,5.881156448254138,2
"Centralia, WA",Centralia,WA,447,2023,67169.0,400576.1264119631,6.795375,5.963705376170005,2
"Centralia, WA",Centralia,WA,447,2024,79285.0,415955.5718560793,6.7236666666666665,5.246333756146551,2
"Chambersburg, PA",Chambersburg,PA,277,2010,49514.0,174689.6850821085,4.6905833333333335,3.528086704409026,1
"Chambersburg, PA",Chambersburg,PA,277,2011,49068.0,160462.03185456715,4.4558333333333335,3.270197111244949,1
"Chambersburg, PA",Chambersburg,PA,277,2012,51938.0,155612.69337615164,3.655916666666666,2.996124097503786,1
"Chambersburg, PA",Chambersburg,PA,277,2013,54303.0,157506.73255951944,3.9819166666666654,2.9005162248774368,1
"Chambersburg, PA",Chambersburg,PA,277,2014,49487.0,159188.95778852658,4.172833333333333,3.2167833529720244,1
"Chambersburg, PA",Chambersburg,PA,277,2015,57960.0,162541.67379431604,3.849,2.8043767045258114,1
"Chambersburg, PA",Chambersburg,PA,277,2016,60559.0,166554.0029200993,3.6477083333333336,2.7502766379910386,1
"Chambersburg, PA",Chambersburg,PA,277,2017,60459.0,173117.5776109683,3.991,2.863388041664075,1
"Chambersburg, PA",Chambersburg,PA,277,2018,61208.0,180418.27523804165,4.539041666666667,2.9476257227493408,1
"Chambersburg, PA",Chambersburg,PA,277,2019,62484.0,189736.6348718775,3.93375,3.036563518210702,1
"Chambersburg, PA",Chambersburg,PA,277,2021,66715.0,226934.375507167,2.9557083333333334,3.401549509213325,0
"Chambersburg, PA",Chambersburg,PA,277,2022,74002.0,247747.5947802289,5.3275,3.3478499875709966,2
"Chambersburg, PA",Chambersburg,PA,277,2023,75875.0,258664.9684019081,6.795375,3.409093487998789,2
"Chambersburg, PA",Chambersburg,PA,277,2024,74019.0,268812.0557310696,6.7236666666666665,3.631662893730928,2
